Sample_ID,Food_Name,Category,Food_Type,Storage_Type,Quantity_kg,City,Donation_DateTime,Hour_of_Day,Day_of_Week,Shelf_Life_Hours,Hours_Since_Prepared,Remaining_Hours,Spoilage_Risk,Is_Spoiled,Prediction_Confidence
4137,Iced Tea,beverages,veg,frozen,5.7,Gurgaon,2026-06-28 19:30,19,Sunday,2089.8,1805.9,283.9,High,0,Medium
4138,Spinach,fruits-vegetables,veg,room-temperature,15.0,Kochi,2026-01-07 12:16,12,Wednesday,70.0,72.5,0.0,High,1,Medium
4139,Watermelon Juice,beverages,veg,refrigerated,16.1,New Delhi,2026-03-29 15:18,15,Sunday,603.5,430.8,172.7,High,0,Medium
4140,Bagels,bakery,veg,frozen,17.2,Hyderabad,2026-08-14 18:36,18,Friday,581.2,756.1,0.0,High,1,High
4141,Khichdi,cooked-meals,non-veg,refrigerated,22.0,New Delhi,2026-08-26 18:24,18,Wednesday,9.6,7.5,2.1,High,0,High
4142,Protein Bars,packaged-food,veg,room-temperature,14.1,Ahmedabad,2026-12-28 17:26,17,Monday,677.9,379.6,298.3,Medium,0,Medium
4143,Fish Fry,cooked-meals,non-veg,frozen,23.6,Kochi,2026-01-13 23:13,23,Tuesday,31.4,14.2,17.2,Medium,0,High
4144,Raita,dairy,veg,refrigerated,12.9,Pune,2026-10-06 14:43,14,Tuesday,22.1,7.0,15.1,Low,0,High
4145,Banana Bread,bakery,veg,room-temperature,35.2,Hyderabad,2026-12-20 22:21,22,Sunday,51.2,38.9,12.3,High,0,High
4146,Pickle Jar,packaged-food,veg,refrigerated,34.5,Lucknow,2026-04-25 23:55,23,Saturday,2580.4,1510.9,1069.5,Medium,0,Medium
4147,Bell Peppers,fruits-vegetables,veg,refrigerated,28.3,Kolkata,2026-07-19 11:18,11,Sunday,236.0,40.3,195.7,Low,0,Medium
4148,Onions,fruits-vegetables,veg,frozen,33.9,Gurgaon,2026-12-03 10:17,10,Thursday,850.5,520.3,330.2,Medium,0,Medium
4149,Butter,dairy,veg,refrigerated,1.8,Pune,2026-02-08 14:56,14,Sunday,21.8,1.5,20.3,Low,0,High
4150,Poha Mix,packaged-food,veg,room-temperature,20.3,Kochi,2026-01-19 21:42,21,Monday,752.2,597.2,155.0,High,0,Medium
4151,Toast,bakery,veg,room-temperature,39.1,New Delhi,2026-09-22 23:24,23,Tuesday,45.1,20.7,24.4,Medium,0,High
4152,Soup Packets,packaged-food,non-veg,refrigerated,16.0,Kolkata,2026-11-30 10:00,10,Monday,1622.9,916.8,706.1,Medium,0,Medium
4153,Masala Chai Flask,beverages,veg,refrigerated,13.3,Chennai,2026-12-18 15:39,15,Friday,608.0,66.9,541.1,Low,0,Medium
4154,Scones,bakery,veg,frozen,36.1,New Delhi,2026-09-23 21:48,21,Wednesday,562.8,443.4,119.4,High,0,High
4155,Kadhi Pakora,cooked-meals,veg,frozen,6.0,Hyderabad,2026-04-15 17:01,17,Wednesday,46.1,53.9,0.0,High,1,High
4156,Butter Chicken,cooked-meals,non-veg,frozen,13.6,Hyderabad,2026-05-14 19:17,19,Thursday,31.0,37.3,0.0,High,1,High
4157,Fried Rice,cooked-meals,veg,frozen,18.3,Kochi,2026-09-11 19:13,19,Friday,48.3,40.5,7.8,High,0,High
4158,Mixed Veg Curry,cooked-meals,non-veg,frozen,3.3,Chennai,2026-06-05 10:57,10,Friday,35.5,37.2,0.0,High,1,High
4159,Namkeen Mix,packaged-food,non-veg,frozen,21.9,Mumbai,2026-05-14 10:35,10,Thursday,6490.8,5414.7,1076.1,High,0,Medium
4160,Butter Chicken,cooked-meals,veg,room-temperature,15.8,Mumbai,2026-12-21 20:06,20,Monday,4.0,1.0,3.0,Low,0,High
4161,Sugar Packets,packaged-food,non-veg,room-temperature,7.6,Mumbai,2026-12-18 10:08,10,Friday,505.2,370.8,134.4,High,0,Medium
4162,Rajma Chawal,cooked-meals,non-veg,room-temperature,13.4,Mumbai,2026-06-11 14:35,14,Thursday,2.6,3.4,0.0,High,1,High
4163,Cereal Box,packaged-food,veg,room-temperature,43.6,Kochi,2026-03-01 12:08,12,Sunday,725.6,493.6,232.0,Medium,0,Medium
4164,Palak Paneer,cooked-meals,veg,refrigerated,7.2,Kochi,2026-01-22 05:57,5,Thursday,13.7,1.4,12.3,Low,0,High
4165,Donuts,bakery,veg,frozen,10.9,Mumbai,2026-04-10 14:01,14,Friday,585.9,189.2,396.7,Low,0,High
4166,Pasta Alfredo,cooked-meals,non-veg,frozen,22.4,New Delhi,2026-02-16 19:19,19,Monday,33.0,3.7,29.3,Low,0,High
4167,Ice Cream Tub,dairy,veg,frozen,4.3,Ahmedabad,2026-07-26 06:29,6,Sunday,69.0,14.8,54.2,Low,0,High
4168,Rajma Chawal,cooked-meals,veg,frozen,15.1,Kochi,2026-10-10 00:47,0,Saturday,44.9,60.3,0.0,High,1,High
4169,Lassi,dairy,veg,refrigerated,2.6,Bangalore,2026-07-25 18:26,18,Saturday,20.4,10.0,10.4,Medium,0,High
4170,Ghee,dairy,veg,frozen,7.8,Chandigarh,2026-01-19 20:23,20,Monday,67.4,7.5,59.9,Low,0,High
4171,Cheese Slices,dairy,veg,refrigerated,1.4,Kochi,2026-07-22 13:03,13,Wednesday,19.9,25.8,0.0,High,1,High
4172,Brownies,bakery,veg,room-temperature,27.3,Chandigarh,2026-04-14 12:40,12,Tuesday,51.7,32.5,19.2,Medium,0,High
4173,Rusk,bakery,veg,refrigerated,12.9,Ahmedabad,2026-09-22 21:23,21,Tuesday,166.5,69.4,97.1,Medium,0,High
4174,Mixed Veg Curry,cooked-meals,non-veg,room-temperature,18.2,Mumbai,2026-01-15 19:19,19,Thursday,2.8,1.6,1.2,Medium,0,High
4175,Bell Peppers,fruits-vegetables,veg,refrigerated,16.8,Pune,2026-05-04 16:17,16,Monday,267.1,145.3,121.8,Medium,0,Medium
4176,Sambar Rice,cooked-meals,non-veg,refrigerated,21.9,Noida,2026-07-04 14:43,14,Saturday,10.6,11.4,0.0,High,1,High
4177,Protein Shake,beverages,veg,room-temperature,3.8,Lucknow,2026-02-24 18:58,18,Tuesday,170.2,5.4,164.8,Low,0,Medium
4178,Chicken Curry,cooked-meals,non-veg,room-temperature,15.8,Pune,2026-10-08 21:00,21,Thursday,2.9,3.2,0.0,High,1,High
4179,Mutton Rogan Josh,cooked-meals,veg,refrigerated,4.8,Kochi,2026-10-24 21:24,21,Saturday,13.6,18.4,0.0,High,1,High
4180,Fresh Milk,dairy,veg,room-temperature,6.5,Chandigarh,2026-03-23 17:43,17,Monday,5.8,7.9,0.0,High,1,High
4181,Buttermilk,dairy,veg,refrigerated,13.3,Chandigarh,2026-11-22 14:48,14,Sunday,20.7,15.5,5.2,High,0,High
4182,Roti & Sabzi,cooked-meals,veg,frozen,24.5,Hyderabad,2026-02-11 20:53,20,Wednesday,49.3,28.4,20.9,Medium,0,High
4183,Brownies,bakery,veg,refrigerated,8.1,Noida,2026-05-30 19:46,19,Saturday,172.9,223.2,0.0,High,1,High
4184,Kombucha,beverages,non-veg,refrigerated,8.1,Lucknow,2026-02-02 20:23,20,Monday,399.4,220.6,178.8,Medium,1,Medium
4185,Chips / Crisps,packaged-food,veg,room-temperature,45.4,Chennai,2026-08-07 18:22,18,Friday,677.7,478.3,199.4,High,0,Medium
4186,Mangoes,fruits-vegetables,veg,frozen,7.4,Mumbai,2026-05-11 10:40,10,Monday,882.3,50.3,832.0,Low,0,Medium
4187,Mixed Veg Curry,cooked-meals,veg,room-temperature,16.8,Chandigarh,2026-03-01 11:27,11,Sunday,3.8,1.7,2.1,Medium,0,High
4188,Garlic Bread,bakery,veg,room-temperature,22.2,Kolkata,2026-08-08 02:11,2,Saturday,48.6,12.4,36.2,Low,0,High
4189,Croissants,bakery,veg,room-temperature,20.8,New Delhi,2026-04-06 23:34,23,Monday,49.5,67.4,0.0,High,1,High
4190,Mutton Rogan Josh,cooked-meals,veg,room-temperature,4.2,Lucknow,2026-05-07 22:28,22,Thursday,4.1,0.2,3.9,Low,0,High
4191,Mozzarella,dairy,veg,refrigerated,3.6,Lucknow,2026-04-15 10:54,10,Wednesday,21.9,24.4,0.0,High,1,High
4192,Rice & Dal,cooked-meals,non-veg,refrigerated,17.0,Bangalore,2026-07-01 13:06,13,Wednesday,10.4,12.7,0.0,High,1,High
4193,Oranges,fruits-vegetables,veg,refrigerated,29.8,Jaipur,2026-09-03 12:29,12,Thursday,252.0,308.7,0.0,High,1,Medium
4194,Curd / Yogurt,dairy,veg,room-temperature,10.5,Chennai,2026-11-29 20:56,20,Sunday,6.2,2.3,3.9,Low,0,High
4195,Poha Mix,packaged-food,veg,room-temperature,5.7,Jaipur,2026-10-25 15:10,15,Sunday,733.7,475.4,258.3,Medium,1,Medium
4196,Soup Packets,packaged-food,non-veg,room-temperature,28.8,Bangalore,2026-03-20 11:21,11,Friday,478.7,8.0,470.7,Low,0,Medium
4197,Lemon Soda,beverages,non-veg,refrigerated,17.0,Kochi,2026-03-02 14:07,14,Monday,380.4,478.9,0.0,High,1,Medium
4198,Chips / Crisps,packaged-food,non-veg,room-temperature,14.2,New Delhi,2026-11-06 18:56,18,Friday,486.6,620.6,0.0,High,1,Medium
4199,Khichdi,cooked-meals,veg,room-temperature,18.9,Hyderabad,2026-10-05 10:03,10,Monday,4.0,3.4,0.6,High,0,High
4200,Chicken Curry,cooked-meals,non-veg,refrigerated,20.2,Kochi,2026-10-31 09:44,9,Saturday,10.0,1.0,9.0,Low,0,High
4201,Rice & Dal,cooked-meals,veg,refrigerated,22.3,Kolkata,2026-10-24 13:38,13,Saturday,14.8,21.7,0.0,High,1,High
4202,Milkshake,dairy,veg,frozen,9.3,Jaipur,2026-03-01 20:15,20,Sunday,68.5,46.7,21.8,Medium,0,High
4203,Scones,bakery,veg,frozen,37.4,Pune,2026-06-12 18:23,18,Friday,541.5,402.3,139.2,High,0,High
4204,Sugar Packets,packaged-food,veg,room-temperature,38.2,Hyderabad,2026-04-27 10:30,10,Monday,773.4,194.2,579.2,Low,0,Medium
4205,Dinner Rolls,bakery,veg,frozen,26.6,Kolkata,2026-10-20 17:02,17,Tuesday,539.9,331.3,208.6,Medium,0,High
4206,Coconut Water,beverages,non-veg,room-temperature,14.3,Ahmedabad,2026-06-07 10:57,10,Sunday,117.2,69.8,47.4,Medium,0,Medium
4207,Cupcakes,bakery,veg,frozen,24.2,New Delhi,2026-11-25 16:27,16,Wednesday,583.9,816.8,0.0,High,1,High
4208,Lemonade,beverages,veg,refrigerated,16.3,Kochi,2026-03-23 17:11,17,Monday,591.9,211.1,380.8,Low,0,Medium
4209,Mangoes,fruits-vegetables,veg,frozen,4.4,Chennai,2026-04-22 22:33,22,Wednesday,806.8,233.3,573.5,Low,0,Medium
4210,Shrikhand,dairy,veg,refrigerated,3.0,Chennai,2026-03-05 08:47,8,Thursday,19.5,13.5,6.0,Medium,0,High
4211,White Bread,bakery,veg,refrigerated,23.9,Mumbai,2026-04-28 18:19,18,Tuesday,157.4,66.2,91.2,Medium,0,High
4212,Kheer,dairy,veg,frozen,14.9,Pune,2026-02-02 16:49,16,Monday,73.0,56.0,17.0,High,0,High
4213,Naan Bread,bakery,veg,frozen,30.4,Jaipur,2026-01-08 14:41,14,Thursday,580.1,772.7,0.0,High,1,High
4214,Peanut Butter Jar,packaged-food,veg,room-temperature,35.1,Mumbai,2026-08-31 14:56,14,Monday,689.3,418.3,271.0,Medium,0,Medium
4215,Butter Chicken,cooked-meals,non-veg,refrigerated,22.6,Gurgaon,2026-09-18 17:02,17,Friday,10.0,14.2,0.0,High,1,High
4216,Ice Cream Tub,dairy,veg,refrigerated,3.4,Noida,2026-02-03 13:16,13,Tuesday,22.1,12.5,9.6,Medium,0,High
4217,Sugar Packets,packaged-food,veg,refrigerated,8.5,Jaipur,2026-10-16 10:05,10,Friday,2335.2,299.1,2036.1,Low,0,Medium
4218,Cupcakes,bakery,veg,room-temperature,15.7,Gurgaon,2026-01-04 16:00,16,Sunday,48.0,64.7,0.0,High,1,High
4219,Sugarcane Juice,beverages,non-veg,frozen,4.0,Pune,2026-02-11 12:31,12,Wednesday,1453.9,556.3,897.6,Low,0,Medium
4220,Carrots,fruits-vegetables,veg,room-temperature,9.5,Chandigarh,2026-04-30 21:30,21,Thursday,69.1,13.6,55.5,Low,0,Medium
4221,Orange Juice,beverages,veg,frozen,3.4,Lucknow,2026-06-26 20:42,20,Friday,1954.0,543.4,1410.6,Low,0,Medium
4222,Jam Bottle,packaged-food,veg,room-temperature,22.9,Hyderabad,2026-02-02 12:41,12,Monday,733.1,268.7,464.4,Low,0,Medium
4223,Orange Juice,beverages,non-veg,refrigerated,2.2,New Delhi,2026-09-19 13:38,13,Saturday,437.8,310.0,127.8,High,0,Medium
4224,Herbal Tea Flask,beverages,veg,room-temperature,8.1,Pune,2026-01-16 11:05,11,Friday,176.3,127.1,49.2,High,0,Medium
4225,Papad Packets,packaged-food,veg,room-temperature,15.0,Chandigarh,2026-11-28 14:57,14,Saturday,729.6,620.9,108.7,High,0,Medium
4226,Palak Paneer,cooked-meals,non-veg,room-temperature,20.1,Chennai,2026-11-27 21:06,21,Friday,2.9,1.9,1.0,Medium,0,High
4227,Ready-to-Eat Meals,packaged-food,veg,room-temperature,37.8,Bangalore,2026-05-05 21:49,21,Tuesday,704.4,45.2,659.2,Low,0,Medium
4228,Mishti Doi,dairy,veg,frozen,2.2,Kochi,2026-08-10 19:43,19,Monday,73.6,87.0,0.0,High,1,High
4229,Whole Wheat Bread,bakery,veg,room-temperature,7.3,New Delhi,2026-10-22 11:31,11,Thursday,47.7,71.2,0.0,High,1,High
4230,Roti & Sabzi,cooked-meals,veg,refrigerated,4.4,Hyderabad,2026-03-23 06:35,6,Monday,13.3,15.1,0.0,High,1,High
4231,Sugar Packets,packaged-food,non-veg,room-temperature,13.4,Pune,2026-08-18 14:35,14,Tuesday,520.3,548.4,0.0,High,1,Medium
4232,Cupcakes,bakery,veg,refrigerated,5.9,Lucknow,2026-08-01 22:12,22,Saturday,169.5,222.7,0.0,High,1,High
4233,Lemonade,beverages,veg,refrigerated,12.0,Gurgaon,2026-10-26 07:23,7,Monday,574.7,409.1,165.6,High,0,Medium
4234,Broccoli,fruits-vegetables,veg,refrigerated,15.9,Ahmedabad,2026-12-29 11:15,11,Tuesday,268.6,298.7,0.0,High,1,Medium
4235,Tomatoes,fruits-vegetables,veg,refrigerated,18.4,Jaipur,2026-09-04 18:56,18,Friday,232.7,126.4,106.3,Medium,0,Medium
4236,Dried Fruits Pack,packaged-food,non-veg,room-temperature,8.3,Indore,2026-12-15 21:32,21,Tuesday,489.1,512.0,0.0,High,1,Medium
4237,Mozzarella,dairy,veg,refrigerated,13.4,Chennai,2026-07-13 06:08,6,Monday,19.5,7.8,11.7,Medium,1,High
4238,Ice Cream Tub,dairy,veg,room-temperature,2.7,Lucknow,2026-09-03 19:11,19,Thursday,6.3,3.1,3.2,Medium,0,High
4239,Pickle Jar,packaged-food,veg,refrigerated,37.5,Hyderabad,2026-04-30 13:26,13,Thursday,2601.5,2981.5,0.0,High,1,Medium
4240,Sambar Rice,cooked-meals,veg,refrigerated,7.9,Indore,2026-11-17 09:39,9,Tuesday,13.6,16.8,0.0,High,1,High
4241,Rice Packets,packaged-food,non-veg,refrigerated,5.7,Lucknow,2026-07-31 19:06,19,Friday,1813.6,2245.8,0.0,High,1,Medium
4242,Mutton Rogan Josh,cooked-meals,non-veg,room-temperature,17.6,New Delhi,2026-05-01 09:19,9,Friday,2.8,0.7,2.1,Low,0,High
4243,Ghee,dairy,veg,refrigerated,1.6,Kolkata,2026-07-26 12:23,12,Sunday,21.9,10.5,11.4,Medium,0,High
4244,Carrots,fruits-vegetables,veg,room-temperature,24.9,Gurgaon,2026-12-08 13:47,13,Tuesday,71.5,0.3,71.2,Low,0,Medium
4245,Egg Curry,cooked-meals,veg,frozen,18.5,Pune,2026-05-26 09:36,9,Tuesday,47.3,0.5,46.8,Low,0,High
4246,Cauliflower,fruits-vegetables,veg,frozen,30.6,Ahmedabad,2026-12-04 12:05,12,Friday,924.1,524.6,399.5,Medium,0,Medium
4247,Smoothies,beverages,non-veg,refrigerated,14.5,Lucknow,2026-07-12 15:44,15,Sunday,395.2,54.2,341.0,Low,0,Medium
4248,Buns,bakery,veg,refrigerated,16.5,Chennai,2026-06-20 19:23,19,Saturday,157.8,93.1,64.7,Medium,1,High
4249,Peanut Butter Jar,packaged-food,non-veg,room-temperature,21.8,Bangalore,2026-05-01 20:34,20,Friday,510.8,622.8,0.0,High,1,Medium
4250,Kombucha,beverages,non-veg,frozen,9.2,Kochi,2026-01-26 14:50,14,Monday,1517.2,2133.2,0.0,High,1,Medium
4251,Butter Chicken,cooked-meals,non-veg,frozen,14.8,New Delhi,2026-05-28 09:40,9,Thursday,32.9,9.5,23.4,Low,0,High
4252,Mishti Doi,dairy,veg,refrigerated,2.9,Indore,2026-07-19 09:36,9,Sunday,19.5,7.1,12.4,Low,0,High
4253,Pasta Alfredo,cooked-meals,non-veg,frozen,6.8,Chennai,2026-01-12 15:44,15,Monday,32.7,14.4,18.3,Medium,0,High
4254,Pasta Alfredo,cooked-meals,non-veg,refrigerated,24.9,Lucknow,2026-06-15 11:28,11,Monday,9.8,9.0,0.8,High,1,High
4255,Mutton Rogan Josh,cooked-meals,veg,refrigerated,20.0,New Delhi,2026-10-13 13:15,13,Tuesday,13.2,7.6,5.6,Medium,0,High
4256,Bell Peppers,fruits-vegetables,veg,room-temperature,17.1,Mumbai,2026-02-07 16:23,16,Saturday,73.8,106.8,0.0,High,1,Medium
4257,Sambar Rice,cooked-meals,veg,refrigerated,24.0,Lucknow,2026-09-07 15:51,15,Monday,15.1,14.9,0.2,High,0,High
4258,Iced Tea,beverages,veg,refrigerated,17.7,Mumbai,2026-07-16 13:29,13,Thursday,583.5,515.8,67.7,High,0,Medium
4259,Raita,dairy,veg,room-temperature,9.5,Indore,2026-06-21 11:01,11,Sunday,5.9,1.4,4.5,Low,0,High
4260,Herbal Tea Flask,beverages,non-veg,room-temperature,12.1,Lucknow,2026-09-28 09:53,9,Monday,115.7,77.6,38.1,Medium,0,Medium
4261,Sambar Rice,cooked-meals,veg,refrigerated,19.6,Lucknow,2026-09-24 13:32,13,Thursday,13.1,19.5,0.0,High,1,High
4262,Butter Chicken,cooked-meals,veg,room-temperature,15.0,Mumbai,2026-02-10 23:19,23,Tuesday,4.2,3.4,0.8,High,0,High
4263,Chips / Crisps,packaged-food,non-veg,room-temperature,17.7,Bangalore,2026-05-30 11:17,11,Saturday,497.1,341.5,155.6,Medium,0,Medium
4264,Cottage Cheese,dairy,veg,refrigerated,7.7,Kolkata,2026-07-30 08:38,8,Thursday,20.6,7.8,12.8,Low,0,High
4265,Scones,bakery,veg,room-temperature,21.0,Lucknow,2026-02-16 20:15,20,Monday,49.2,9.1,40.1,Low,0,High
4266,Sambar Rice,cooked-meals,veg,frozen,23.6,Jaipur,2026-01-16 10:26,10,Friday,47.6,67.8,0.0,High,1,High
4267,Rice & Dal,cooked-meals,veg,refrigerated,12.6,Hyderabad,2026-08-29 12:06,12,Saturday,14.3,12.3,2.0,High,0,High
4268,Toast,bakery,non-veg,refrigerated,38.9,Ahmedabad,2026-08-20 19:59,19,Thursday,109.3,113.4,0.0,High,1,High
4269,Buttermilk Packs,beverages,veg,room-temperature,15.7,Jaipur,2026-09-03 19:04,19,Thursday,176.4,106.7,69.7,Medium,0,Medium
4270,Green Juice,beverages,non-veg,room-temperature,9.3,Jaipur,2026-04-30 19:48,19,Thursday,125.9,74.1,51.8,Medium,0,Medium
4271,Sambar Rice,cooked-meals,non-veg,room-temperature,19.1,Kochi,2026-07-29 09:43,9,Wednesday,2.9,2.7,0.2,High,0,High
4272,Aloo Gobi,cooked-meals,veg,refrigerated,20.6,New Delhi,2026-05-22 14:28,14,Friday,15.0,17.5,0.0,High,1,High
4273,Flavoured Yogurt,dairy,veg,frozen,10.1,Chandigarh,2026-05-28 09:06,9,Thursday,68.0,47.4,20.6,Medium,0,High
4274,Chips / Crisps,packaged-food,veg,room-temperature,28.9,Jaipur,2026-05-08 20:58,20,Friday,717.4,176.0,541.4,Low,1,Medium
4275,Mixed Veg Curry,cooked-meals,non-veg,refrigerated,7.7,Chandigarh,2026-07-17 11:18,11,Friday,10.0,5.3,4.7,Medium,0,High
4276,Flour Bag,packaged-food,veg,frozen,32.0,Indore,2026-04-22 10:50,10,Wednesday,8753.0,4150.7,4602.3,Medium,0,Medium
4277,Chole Bhature,cooked-meals,non-veg,frozen,12.5,Gurgaon,2026-09-21 17:44,17,Monday,33.1,7.2,25.9,Low,0,High
4278,Tomatoes,fruits-vegetables,veg,frozen,33.6,Gurgaon,2026-10-20 18:12,18,Tuesday,841.6,304.9,536.7,Low,0,Medium
4279,Kheer,dairy,veg,room-temperature,8.7,Pune,2026-05-12 19:28,19,Tuesday,5.6,8.1,0.0,High,1,High
4280,Smoothies,beverages,non-veg,room-temperature,15.2,Mumbai,2026-05-25 08:13,8,Monday,115.6,92.7,22.9,High,0,Medium
4281,Orange Juice,beverages,veg,frozen,5.3,Hyderabad,2026-07-28 12:08,12,Tuesday,1907.2,731.3,1175.9,Low,0,Medium
4282,Milkshake,dairy,veg,refrigerated,2.8,Gurgaon,2026-12-04 19:14,19,Friday,21.8,24.8,0.0,High,1,High
4283,Grapes,fruits-vegetables,veg,refrigerated,24.6,Gurgaon,2026-02-08 20:52,20,Sunday,240.3,184.9,55.4,High,0,Medium
4284,Upma Mix,packaged-food,veg,room-temperature,42.2,Chandigarh,2026-04-19 12:52,12,Sunday,669.1,263.1,406.0,Low,0,Medium
4285,Masala Chai Flask,beverages,veg,frozen,14.0,New Delhi,2026-08-05 19:41,19,Wednesday,2032.9,1514.0,518.9,High,0,Medium
4286,Sambar Rice,cooked-meals,non-veg,refrigerated,20.3,Chennai,2026-02-07 11:48,11,Saturday,9.9,11.5,0.0,High,1,High
4287,Condensed Milk,dairy,veg,frozen,5.4,Indore,2026-07-11 17:34,17,Saturday,76.3,110.9,0.0,High,1,High
4288,Fish Fry,cooked-meals,non-veg,refrigerated,18.4,Lucknow,2026-02-09 09:25,9,Monday,9.9,0.3,9.6,Low,0,High
4289,Potatoes,fruits-vegetables,veg,frozen,14.2,Ahmedabad,2026-10-31 13:40,13,Saturday,842.6,196.6,646.0,Low,0,Medium
4290,Sambar Rice,cooked-meals,veg,refrigerated,10.7,Gurgaon,2026-04-27 22:38,22,Monday,14.7,5.5,9.2,Low,0,High
4291,Scones,bakery,veg,refrigerated,28.5,Gurgaon,2026-02-01 15:10,15,Sunday,169.1,231.1,0.0,High,1,High
4292,Mixed Veg Curry,cooked-meals,non-veg,room-temperature,24.0,Indore,2026-10-14 13:00,13,Wednesday,2.6,3.3,0.0,High,1,High
4293,Biscuit Packets,packaged-food,veg,refrigerated,33.5,Noida,2026-11-20 10:11,10,Friday,2546.6,2378.9,167.7,High,0,Medium
4294,White Bread,bakery,veg,frozen,17.9,Pune,2026-06-27 21:46,21,Saturday,613.6,753.8,0.0,High,1,High
4295,Condensed Milk,dairy,veg,refrigerated,5.8,Kochi,2026-08-15 14:14,14,Saturday,20.7,30.6,0.0,High,1,High
4296,Toast,bakery,veg,room-temperature,25.2,Jaipur,2026-06-29 08:34,8,Monday,46.4,35.4,11.0,High,0,High
4297,Sugar Packets,packaged-food,veg,frozen,5.7,Noida,2026-10-17 12:11,12,Saturday,8147.1,10620.5,0.0,High,1,Medium
4298,Sugar Packets,packaged-food,veg,room-temperature,8.2,Kolkata,2026-11-05 14:52,14,Thursday,679.8,643.6,36.2,High,0,Medium
4299,Watermelon Juice,beverages,non-veg,refrigerated,15.6,Kochi,2026-11-22 17:01,17,Sunday,407.2,275.4,131.8,Medium,0,Medium
4300,Spinach,fruits-vegetables,veg,refrigerated,23.5,Bangalore,2026-01-02 20:58,20,Friday,255.9,171.8,84.1,Medium,0,Medium
4301,Watermelon Juice,beverages,non-veg,refrigerated,11.4,Jaipur,2026-06-18 07:37,7,Thursday,384.0,501.5,0.0,High,1,Medium
4302,Mutton Rogan Josh,cooked-meals,non-veg,frozen,22.8,Indore,2026-01-24 11:50,11,Saturday,36.0,31.6,4.4,High,0,High
4303,Oranges,fruits-vegetables,veg,frozen,15.8,Ahmedabad,2026-05-13 21:16,21,Wednesday,899.3,1343.0,0.0,High,1,Medium
4304,Whole Wheat Bread,bakery,veg,refrigerated,33.9,Hyderabad,2026-05-18 02:30,2,Monday,170.3,162.3,8.0,High,0,High
4305,Palak Paneer,cooked-meals,veg,room-temperature,3.3,Indore,2026-04-11 18:31,18,Saturday,4.2,1.1,3.1,Low,0,High
4306,Lemonade,beverages,non-veg,frozen,16.5,Pune,2026-05-10 21:57,21,Sunday,1316.4,163.0,1153.4,Low,0,Medium
4307,Cabbage,fruits-vegetables,veg,room-temperature,34.7,Kolkata,2026-09-08 17:14,17,Tuesday,71.7,19.7,52.0,Low,0,Medium
4308,Butter,dairy,veg,refrigerated,14.4,Mumbai,2026-04-09 01:00,1,Thursday,21.4,23.6,0.0,High,1,High
4309,Jam Bottle,packaged-food,veg,room-temperature,49.5,Chennai,2026-01-24 07:31,7,Saturday,757.9,79.0,678.9,Low,0,Medium
4310,Mangoes,fruits-vegetables,non-veg,frozen,15.1,Chandigarh,2026-06-01 09:54,9,Monday,632.2,223.0,409.2,Low,0,Medium
4311,Puff Pastry,bakery,veg,refrigerated,18.4,Mumbai,2026-05-10 23:30,23,Sunday,162.0,9.3,152.7,Low,0,High
4312,Apples,fruits-vegetables,veg,frozen,10.6,Lucknow,2026-08-21 14:56,14,Friday,924.9,228.2,696.7,Low,0,Medium
4313,Canned Beans,packaged-food,veg,room-temperature,41.3,Ahmedabad,2026-01-14 13:16,13,Wednesday,676.7,630.0,46.7,High,0,Medium
4314,Chips / Crisps,packaged-food,veg,room-temperature,7.7,Ahmedabad,2026-06-26 18:17,18,Friday,763.2,730.1,33.1,High,0,Medium
4315,Milkshake Bottles,beverages,non-veg,refrigerated,15.6,Hyderabad,2026-08-19 15:56,15,Wednesday,442.6,534.8,0.0,High,1,Medium
4316,Green Juice,beverages,non-veg,frozen,12.6,Lucknow,2026-05-24 18:59,18,Sunday,1338.3,1961.6,0.0,High,1,Medium
4317,Mixed Veg Curry,cooked-meals,non-veg,refrigerated,14.2,Kolkata,2026-10-04 18:25,18,Sunday,10.1,2.5,7.6,Low,0,High
4318,Biscuit Packets,packaged-food,non-veg,refrigerated,13.7,Kochi,2026-04-19 06:39,6,Sunday,1634.3,1335.0,299.3,High,0,Medium
4319,Apples,fruits-vegetables,veg,refrigerated,33.5,Ahmedabad,2026-08-28 12:16,12,Friday,248.2,129.3,118.9,Medium,0,Medium
4320,Flour Bag,packaged-food,non-veg,room-temperature,24.1,Mumbai,2026-09-28 09:05,9,Monday,505.3,357.1,148.2,High,0,Medium
4321,Mango Lassi,beverages,veg,room-temperature,17.2,Ahmedabad,2026-06-28 14:05,14,Sunday,170.2,204.6,0.0,High,1,Medium
4322,Cucumber,fruits-vegetables,veg,frozen,27.5,Indore,2026-01-28 19:47,19,Wednesday,924.3,358.0,566.3,Low,0,Medium
4323,Fruit Juice Cartons,beverages,non-veg,frozen,3.4,New Delhi,2026-03-27 18:32,18,Friday,1450.1,658.2,791.9,Medium,0,Medium
4324,Whole Wheat Bread,bakery,non-veg,frozen,34.0,Mumbai,2026-08-26 21:08,21,Wednesday,402.0,60.3,341.7,Low,0,High
4325,Buttermilk Packs,beverages,veg,room-temperature,12.2,Chandigarh,2026-02-18 22:54,22,Wednesday,176.3,230.6,0.0,High,1,Medium
